Time stamp,X-coordinate,Y-coordinate,Button status,Azimuth,Altitude,Pressure,x_dot,y_dot,pressure_dot,altitude_dot,azimuth_dot,path_tan_angle,path_velocity,log_curve,total_accelaration,path_tan_angle_dot,path_velocity_dot,log_curve_dot,total_accelaration_dot,x_dot_dot,y_dot_dot,min_max_v,angle_of_two,angle_of_two_dot,angle_of_two_sin,angle_of_two_cos,five_window,seven_window
0.0,0.024465386009423717,0.8036779324055665,0.0,0.8181818181818183,1.0,0.2857142857142857,0.3975903614457831,0.5295629820051414,0.8145800316957211,0.75,0.6000000000000001,0.5,0.0,0.0,0.0,0.27669505248937104,0.10394266397206801,0.7311957123671812,0.012465630769670133,0.09950248756218905,0.2779783393501805,0.0,0.5,0.8042448517028331,0.5,0.0,0.0,0.0
10.0,0.00960492932221818,0.820576540755467,1.0,0.6818181818181825,0.8571428571428572,0.3359375,0.1506024096385542,0.6169665809768637,0.8858954041204438,0.0,0.0,0.37488574665057284,0.3717324394992495,0.0,0.0,0.27669505248937104,0.10394266397206801,0.7311957123671812,0.012465630769670133,0.09950248756218905,0.2779783393501805,0.10472813021018447,0.5,0.8042448517028331,0.5,0.0,0.058960717633868565,0.04682857956651732
20.0,0.0016310257339615664,0.8265407554671969,1.0,0.7727272727272734,0.7619047619047619,0.3370535714285714,0.2650602409638554,0.5604113110539846,0.8161648177496038,0.25,1.0,0.41524934053856793,0.19098489511531944,0.40728278169867893,0.018396254002571614,0.2880040030276674,0.08151061727778117,0.7311957123671812,0.012465630769670133,0.11840796019900496,0.19855595667870035,0.18894224175064203,0.33295231765631966,0.8042448517028331,0.24948186472914763,0.8654262854811261,0.06287940434106919,0.05301966794917624
30.0,0.0,0.8265407554671969,1.0,0.7727272727272734,0.666666666666667,0.34151785714285715,0.3704819277108433,0.5295629820051414,0.8209191759112521,0.25,0.6000000000000001,0.5,0.03768858761116563,0.24363894643911402,0.015497203319343856,0.30044023778176376,0.08491750963475317,0.589220758309195,0.012177609757819962,0.11691542288557213,0.23465703971119134,0.13199024805291795,0.39486308657749314,0.8166265633134075,0.33783783783783783,0.9459459459459459,0.06865557512890283,0.060903984712411825
40.0,0.002537151141717986,0.8265407554671969,1.0,0.7727272727272734,0.5714285714285716,0.36160714285714285,0.43975903614457823,0.5295629820051414,0.8431061806656102,0.25,0.6000000000000001,0.5,0.05862669183959097,0.0,0.0021121780472347982,0.27669505248937104,0.10654123057136972,0.7311957123671812,0.011135827001555021,0.11094527363184079,0.2779783393501805,0.13019886623500304,0.5,0.8252714834876987,0.5,1.0,0.08739365163553453,0.06853771272468501
50.0,0.005436752446538573,0.823558648111332,1.0,0.7272727272727275,0.5238095238095237,0.41964285714285715,0.4457831325301204,0.5141388174807198,0.8969889064976229,0.5,0.4000000000000001,0.3857997487800919,0.07155809637900601,0.26737021752839224,0.0028997974567470967,0.24469876900453816,0.10554754259677956,0.7311957123671812,0.012543880846701555,0.10049751243781094,0.25631768953068595,0.12566427564614108,0.10241638234956679,0.7247309677595668,0.025658350974743116,0.31622776601683816,0.08880378366957938,0.07641603006789341
60.0,0.012504530627038768,0.8086481113320079,1.0,0.7727272727272734,0.4285714285714288,0.45982142857142855,0.5150602409638554,0.45244215938303345,0.8716323296354993,0.25,0.8,0.29128559983984725,0.20604626560219497,0.3536547459481888,0.014904622170225378,0.25021436203102465,0.12063359552594614,0.8060548840486857,0.01365831145685642,0.11094527363184079,0.19133574007220217,0.317801938613107,0.2432284709159372,0.8324062637203665,0.13900589744228786,0.6919053632356148,0.09599487271276141,0.0935845900518558
70.0,0.02247191011235955,0.786779324055666,1.0,0.7272727272727275,0.3333333333333335,0.5122767857142857,0.5632530120481927,0.41645244215938304,0.8890649762282092,0.25,0.4000000000000001,0.2852232874772772,0.2949524218760362,0.5685621811793606,0.008986491745676952,0.2749965320145528,0.11497654581949235,0.9176462022085448,0.011877663845531398,0.10746268656716416,0.22743682310469313,0.4136466047816579,0.2711893046349464,0.8098368187472224,0.17074769606574092,0.7525766947068777,0.12794828184819668,0.10584843434961862
80.0,0.03624501631025734,0.7465208747514911,1.0,0.7272727272727275,0.2857142857142856,0.5669642857142857,0.6265060240963854,0.32133676092544994,0.8922345483359747,0.5,0.6000000000000001,0.23986616759791046,0.465127626463539,0.4608114146336238,0.018422827588289212,0.26398703083256075,0.12506260863592522,0.6377127522191322,0.013403131798290025,0.1099502487562189,0.14440433212996392,0.5702753150338767,0.16432132600700738,0.7828720192403431,0.06515704238190168,0.49360551945838194,0.16983011630056,0.15407749402442308
90.0,0.052736498731424386,0.6933399602385686,1.0,0.7272727272727275,0.23809523809523814,0.6183035714285714,0.6716867469879517,0.25449871465295637,0.8874801901743266,0.5,0.6000000000000001,0.22433375843521997,0.5882079576906235,0.5512214023693845,0.012749142861929299,0.2723432287283632,0.11921780226866177,0.8096340711040556,0.01190194955317425,0.10696517412935322,0.18411552346570398,0.6548237711522565,0.16656466316027407,0.8046935031113207,0.0669072069756998,0.49972245348957717,0.20009221707245015,0.14138340524374274
