Time stamp,X-coordinate,Y-coordinate,Button status,Azimuth,Altitude,Pressure,x_dot,y_dot,pressure_dot,altitude_dot,azimuth_dot,path_tan_angle,path_velocity,log_curve,total_accelaration,path_tan_angle_dot,path_velocity_dot,log_curve_dot,total_accelaration_dot,x_dot_dot,y_dot_dot,min_max_v,angle_of_two,angle_of_two_dot,angle_of_two_sin,angle_of_two_cos,five_window,seven_window
0.0,0.01462886039371497,0.9548872180451127,0.0,0.5517241379310347,0.0,0.0,0.38383838383838387,0.6990291262135923,0.4811320754716981,0.3333333333333333,0.6000000000000001,0.5,0.0,0.0,0.0,0.5074032014762812,0.420399044418421,0.517525067731555,0.48672204594034213,0.5061389041597948,0.5094136632598172,0.0,0.5,0.5015155388895396,0.5,0.0,0.0,0.0
10.0,0.016976702185298898,0.9778858911985846,1.0,0.5172413793103452,0.047619047619047894,0.21604139715394566,0.4494949494949495,0.9234088457389429,0.706199460916442,0.6666666666666666,0.4000000000000001,0.9220208696226307,0.32945723255020576,0.0,0.0,0.5074032014762812,0.420399044418421,0.517525067731555,0.48672204594034213,0.5061389041597948,0.5094136632598172,0.0,0.5,0.5015155388895396,0.5,0.0,0.18757757095198865,0.22912583954361587
20.0,0.015170670037926659,0.9969040247678018,1.0,0.5172413793103452,0.047619047619047894,0.3104786545924968,0.33333333333333337,0.8845738942826322,0.5795148247978437,0.3333333333333333,0.6000000000000001,0.0727327392463713,0.2713545777894711,0.25269150210784325,0.32075793153112053,0.06900308740595862,0.33766027885418376,0.517525067731555,0.48672204594034213,0.34387025838372737,0.4404249596557289,0.0,0.6187256792741289,0.5015155388895396,0.6821996742902562,0.9312427797057533,0.2750496773493457,0.468414787513076
30.0,0.013184034675817191,1.0,1.0,0.5172413793103452,0.09523809523809534,0.407503234152652,0.3282828282828283,0.7292340884573895,0.582210242587601,0.6666666666666666,0.6000000000000001,0.319604487273064,0.08014117280572418,0.25412263916035055,0.0887913708922895,0.6348376947002634,0.14810922990238368,0.5191721262202565,0.3662087345799625,0.49908374564779184,0.2334588488434643,0.0,0.9911603318266968,0.6909318485177826,0.9998072103263591,0.02776706724035325,0.24780410237905684,0.49186046363813146
40.0,0.01210041538739387,1.0,1.0,0.5517241379310347,0.09523809523809534,0.4786545924967659,0.3535353535353536,0.6990291262135923,0.555256064690027,0.3333333333333333,0.8,0.5,0.036879284224294456,0.2124820601947554,0.021217742281407083,0.6005228513673327,0.3587936793633285,0.4696020061774088,0.4516155990365003,0.5414146967198095,0.4557557826788597,0.0,0.19743154328874657,0.09783350516864725,0.09313326439663255,0.5812381937190965,0.5479306923547,1.0
50.0,0.01210041538739387,1.0,1.0,0.5862068965517242,0.1428571428571428,0.5045278137128073,0.38383838383838387,0.6990291262135923,0.5080862533692723,0.6666666666666666,0.8,0.5,0.0,0.0,0.0,0.5074032014762812,0.36788257225073534,0.517525067731555,0.48672204594034213,0.5484698552318124,0.5094136632598172,0.0,0.5,0.6553986431800811,0.5,1.0,0.0,0.7278351550407658
60.0,0.01210041538739387,1.0,1.0,0.5862068965517242,0.1904761904761907,0.554980595084088,0.38383838383838387,0.6990291262135923,0.5336927223719676,0.6666666666666666,0.6000000000000001,0.5,0.0,0.0,0.0,0.5074032014762812,0.420399044418421,0.517525067731555,0.48672204594034213,0.5061389041597948,0.5094136632598172,0.0,0.5,0.5015155388895396,0.5,0.0,0.0,0.751531164383396
70.0,0.01210041538739387,0.9862892525431226,1.0,0.6206896551724146,0.23809523809523814,0.6067270375161707,0.38383838383838387,0.5652642934196332,0.5350404312668464,0.6666666666666666,0.8,0.0,0.19054296849218805,0.0,0.0,0.5074032014762812,0.6917341506181305,0.517525067731555,0.48672204594034213,0.5061389041597948,0.2717859064012911,0.2679945075297751,0.0,0.5015155388895396,0.0,6.123233995736766e-17,0.6352231380649543,0.7086415356010951
80.0,0.01210041538739387,0.9646174259177356,1.0,0.6206896551724146,0.28571428571428603,0.6416558861578266,0.38383838383838387,0.48759439050701187,0.5175202156334232,0.6666666666666666,0.6000000000000001,0.0,0.30118082116507144,0.0,0.04885905331592712,0.5074032014762812,0.5779484609214781,0.517525067731555,0.48672204594034213,0.5061389041597948,0.3714362560516407,0.4236042215793219,0.0,0.5015155388895396,0.0,6.123233995736766e-17,0.5430585763402469,0.43874254963466147
90.0,0.01210041538739387,0.9248120300751879,1.0,0.6206896551724146,0.28571428571428603,0.6752910737386805,0.38383838383838387,0.3106796116504854,0.5161725067385445,0.3333333333333333,0.6000000000000001,0.0,0.5531892633644169,0.0,0.11129006588627842,0.5074032014762812,0.7792616042309399,0.517525067731555,0.5191567556489924,0.5061389041597948,0.1951317912856375,0.662546641218748,0.0,0.5015155388895396,0.0,6.123233995736766e-17,0.4270779511472788,0.2945809195119297
