Time stamp,X-coordinate,Y-coordinate,Button status,Azimuth,Altitude,Pressure,x_dot,y_dot,pressure_dot,altitude_dot,azimuth_dot,path_tan_angle,path_velocity,log_curve,total_accelaration,path_tan_angle_dot,path_velocity_dot,log_curve_dot,total_accelaration_dot,x_dot_dot,y_dot_dot,min_max_v,angle_of_two,angle_of_two_dot,angle_of_two_sin,angle_of_two_cos,five_window,seven_window
0.0,0.07580645161290323,0.8030085959885387,0.0,0.4137931034482758,0.7058823529411762,0.38403451995685,0.371900826446281,0.680639343242739,0.7484105358764759,0.75,0.6000000000000001,0.5,0.0,0.0,0.0,0.5030141813267256,0.5578875183194886,0.5878144655156309,0.4958247656510822,0.5921450151057402,0.5757799792991276,0.0,0.5,0.515590197339603,0.5,0.0,0.0,0.0
10.0,0.09815668202764982,0.7782951289398281,1.0,0.3103448275862073,0.5882352941176467,0.4002157497303128,0.6391184573002755,0.4971857702593445,0.7620345140781107,0.25,0.0,0.30319015491717677,0.4632838543682125,0.0,0.0,0.5030141813267256,0.5578875183194886,0.5878144655156309,0.4958247656510822,0.5921450151057402,0.5757799792991276,0.18220432845909676,0.5,0.515590197339603,0.5,0.0,0.23561265751439942,0.2296117349048892
20.0,0.09631336405529956,0.7919054441260744,1.0,0.2758620689655169,0.4117647058823528,0.4120819848975188,0.349862258953168,0.781671745755333,0.7584014532243415,0.0,0.4000000000000001,0.06604810022015545,0.15113425542436754,0.32706369981401795,0.11703737147318909,0.3809977290392602,0.32747176697356684,0.5878144655156309,0.4958247656510822,0.3454179254783485,0.8412275945914862,0.18220432845909676,0.24699716562705182,0.515590197339603,0.1431270804895715,0.7011485848098593,0.33794701133694177,0.3509224657164456
30.0,0.08410138248847931,0.7596704871060171,1.0,0.2068965517241379,0.2941176470588234,0.42286947141316067,0.2258953168044077,0.4413520741339636,0.7574931880108992,0.25,0.20000000000000007,0.8305924533195796,0.4064945346806458,0.31207241583559464,0.35593968209940885,0.8963943841793693,0.7463837739860696,0.5712886894218312,0.6181365318283907,0.48640483383685806,0.2582351684821004,0.49006139280478755,0.8923902109172147,0.8483485249223655,0.971698912651768,0.3320155052578286,0.2225547401142124,0.259913374148575
40.0,0.08410138248847931,0.6969914040114613,1.0,0.1034482758620694,0.11764705882352944,0.45091693635382957,0.371900826446281,0.2153585421978979,0.7720254314259763,0.0,0.0,0.0,0.6810833895049545,0.34791335047764,0.6342522693748103,0.07565031885079548,0.7605775025758559,0.6273240406620584,0.6383135679142389,0.7166834508224237,0.3649103783659454,0.7931635792411774,0.1774708487566855,0.14698478232135265,0.07572066282958018,0.5296631661240285,0.24480221542349426,0.2036285939147332
50.0,0.08640552995391704,0.6081661891117478,1.0,0.1379310344827589,0.11764705882352944,0.5080906148867314,0.39944903581267216,0.021269979476335577,0.796548592188919,0.75,0.8,0.012828126605698265,0.9659768001514211,0.7218256172408177,0.10141464418587173,0.5096146238333132,0.7681838938064774,1.0,0.22302576738375823,0.6156428331654918,0.3946802043800417,1.0,0.04333437713434274,0.44643074746540123,0.004626302286030171,0.1358629468545019,0.142207947624524,0.15433320596047587
60.0,0.0910138248847927,0.5211318051575933,1.0,0.1379310344827589,0.11764705882352944,0.5555555555555555,0.42699724517906334,0.03456371664904534,0.7883742052679382,0.75,0.6000000000000001,0.026139427651479086,0.9489307428260504,0.7172941825820113,0.015232694196691671,0.5098632310703981,0.5453048332242644,0.5828191979546334,0.45170184993649387,0.6156428331654918,0.5881840734716678,0.9024981307041052,0.6475836176504333,0.8271351824995994,0.7236067977499789,0.8953770211063198,0.1313315482933594,0.13795923253662754
70.0,0.08963133640553,0.43517191977077374,1.0,0.1724137931034484,0.0588235294117645,0.5846817691477885,0.35537190082644626,0.042539958952671264,0.7729336966394187,0.5,0.8,0.9920439100879742,0.9343490671797099,0.36158276588944477,1.0,1.0,0.5471239364942929,0.19569280103843723,1.0,0.5310506881503861,0.5832224358026517,0.6916867549461635,0.4634336408045665,0.42064427443755925,0.4426879460074346,0.9944638788835481,0.19894358554178676,0.19348557022836974
80.0,0.08456221198156688,0.34348137535816625,1.0,0.2068965517241379,0.11764705882352944,0.5943905070118661,0.31129476584022037,0.0,0.7565849227974568,1.0,0.8,0.9727122879305223,0.9999999999999999,0.6907635667669655,0.03154303235199984,0.49306750208576317,0.6063482854117093,0.9506898681502028,0.0,0.5545485062101377,0.5360868779469992,0.6916867549461635,0.7500000000000002,0.6633410030280682,0.853553390593274,0.7078576878181564,0.20657940441384556,0.24859663039277077
90.0,0.07672811059907836,0.2654011461318053,1.0,0.2413793103448274,0.11764705882352944,0.6148867313915857,0.27823691460055094,0.10103240251259404,0.7656675749318801,0.75,0.8,0.9507520922866067,0.8586922134732278,0.6676143535848885,0.05404133941174688,0.491715024931068,0.45358003269797825,0.562295723135375,0.5073433134008463,0.5639476334340383,0.6700510950104326,0.6963445874372803,0.09736426874290477,0.17909761186988105,0.023208667432929153,0.30145115208736384,0.2463999662076303,0.3565166776198728
100.0,0.06543778801843325,0.19627507163323799,1.0,0.2413793103448274,0.11764705882352944,0.6504854368932038,0.23691460055096417,0.16750108837614275,0.7783832879200726,0.75,0.6000000000000001,0.9208577448864368,0.7749681175097587,0.6336122681034491,0.03912691777257731,0.48763267416268413,0.4960858996646741,0.5503319622025555,0.4881889698841086,0.5568982880161129,0.6378004501618283,0.6698200428263897,0.1720208696226307,0.5540824089198849,0.07125353714372795,0.5150421202552504,0.36885240461208113,0.2713857078937036
110.0,0.05092165898617518,0.14648997134670494,1.0,0.2413793103448274,0.17647058823529393,0.656957928802589,0.1983471074380165,0.31107344984140806,0.7538601271571298,1.0,0.6000000000000001,0.8645454895728028,0.5939460306348352,0.5592198309022278,0.0738221240508638,0.4740398957557661,0.4242646006587941,0.5058072964146467,0.5135878084055022,0.5592480698220881,0.709744196362561,0.4388760448076071,0.0807469726696673,0.46853027079766996,0.01600155091709954,0.25122866612650313,0.2360572096831474,0.13790936035951068
120.0,0.03433179723502311,0.09563037249283668,1.0,0.2413793103448274,0.17647058823529393,0.656957928802589,0.17355371900826444,0.30309720753778224,0.7484105358764759,0.75,0.6000000000000001,0.8506281433751295,0.6196323581894017,0.6783529677818622,0.013167256465363784,0.4958533038076953,0.5768480887729768,0.7191419454205168,0.464771051845691,0.5709969788519638,0.5683375227956036,0.4388760448076071,0.6024163823495664,0.7845578312224963,0.6581138830084184,0.9496907450143343,0.2436578617294098,0.20198550926543998
130.0,0.02073732718894017,0.05336676217765057,1.0,0.2758620689655169,0.23529411764705843,0.6450916936353829,0.20936639118457298,0.366907145966789,0.7384196185286103,1.0,0.8,0.8524163823495667,0.5134512953112209,0.8325464794556707,0.03746349662450095,0.5039342820477124,0.4795091078888351,0.7577910634311651,0.5082638083608096,0.6226921785834173,0.6353196313273202,0.4225390201522126,0.841983729864648,0.6391087733210292,0.939645983268387,0.4767889337832062,0.14926822142764623,0.22468594850054385
140.0,0.00829493087557609,0.017191977077363862,1.0,0.2413793103448274,0.2941176470588234,0.6181229773462783,0.22314049586776857,0.41210585235400216,0.7257039055404177,1.0,0.4000000000000001,0.8437147646441053,0.44573783495441066,0.6899536036598832,0.024265896746017014,0.4985369471097129,0.507904279843012,0.43062593240774094,0.4890679379493846,0.603893924135616,0.6179538994857641,0.4225390201522126,0.9089469981442513,0.5501158020463884,0.9796827507856354,0.2824659683586234,0.2103742505269852,0.24255207802279072
150.0,0.0,0.0,1.0,0.2758620689655169,0.2941176470588234,0.34627831715210355,0.2727272727272727,0.5530194663847254,0.51952770208901,0.75,0.8,0.7951672353008665,0.23351430497312725,0.49426629048829257,0.07589715508055309,0.47803507205253226,0.4012330030506155,0.37209680407145856,0.5222586263379068,0.6344410876132931,0.707263377528053,0.3309888991192333,0.8957852758453209,0.5088041423421684,0.9734407943602272,0.32192392835304284,0.22680761959884366,0.24443492299622024
321.0,0.06059907834101386,0.7356733524355301,0.0,0.0,0.0588235294117645,0.471413160733549,0.41427029465306975,1.0,0.7545718671489501,0.6915204678362573,0.5064327485380118,0.9594632696564522,0.47130041521029664,0.6863701540143818,0.0070162788920920035,0.5079577524358095,0.5681520645564994,0.6001985247933408,0.4937624723091035,0.5992053697267511,0.6001699043545077,0.3309888991192333,0.9055874089797429,0.5158857460973296,0.9781670044762749,0.29258638564556055,0.19837929891999456,0.20286728386548633
331.0,0.09861751152073739,0.7396131805157593,1.0,0.0344827586206895,0.0588235294117645,0.5016181229773462,0.8264462809917356,0.7098855650227004,0.773841961852861,0.75,0.8,0.5211893046349464,0.6435897884626431,0.396114756947983,0.3183925206581336,0.2775095385074334,0.6850643127833476,0.2678488302278177,0.6552412986106312,0.9437190940874622,0.30508057208810274,0.3309888991192333,0.2994274118786754,0.20306004481489043,0.20538020422481645,0.8088163603958373,0.1610272012703569,0.15703912806098
341.0,0.07857142857142863,0.7804441260744985,1.0,0.068965517241379,0.0588235294117645,0.5080906148867314,0.1322314049586777,0.9837365507805211,0.7538601271571298,0.75,0.8,0.20749638358133654,0.5581187294897115,0.41199293897547845,0.19631954152899603,0.341610092188865,0.4947963647885737,0.6053179216132307,0.4333265769953386,0.0,0.8313043192534542,0.38167698790971566,0.3764926934438745,0.5553243010698361,0.31082661614828705,0.92664693824623,0.11276128085234767,0.10788008516778318
351.0,0.07857142857142863,0.7972779369627507,1.0,0.068965517241379,0.0588235294117645,0.5221143473570657,0.371900826446281,0.8056004726662106,0.7602179836512261,0.75,0.6000000000000001,1.0,0.18291953889561635,0.24304344665581876,0.20811508612075813,0.9107802345640397,0.28093120090748824,0.40157148024136535,0.5018637775311259,0.796576032225579,0.4095651173870899,0.3742790788153537,0.291108859221595,0.47156712940332596,0.1949246155227108,0.7931266881873905,0.12202870758764262,0.12872863735032014
361.0,0.09423963133640556,0.7972779369627507,1.0,0.1379310344827589,0.0588235294117645,0.5728155339805825,0.559228650137741,0.680639343242739,0.7910990009082651,0.75,1.0,0.5,0.2646495456362109,0.3117008109807799,0.1494263797873578,0.24574970657264472,0.6182171838848419,0.6634995256917819,0.46577767524210495,0.7519301779120511,0.4591814940772504,0.541510156583916,0.30749268937775254,0.5240375395629948,0.21570962791663084,0.8235010425769923,0.19041555996273116,0.2178301700020952
371.0,0.11336405529953919,0.8191260744985673,1.0,0.1379310344827589,0.0588235294117645,0.6030204962243797,0.6005509641873279,0.8428229367497979,0.773841961852861,0.75,0.6000000000000001,0.7017424745486853,0.40088511583513803,0.42113615605208693,0.10168170145196266,0.6068165248274376,0.6584509064309466,0.7084514978071326,0.4713807327848352,0.6273917421953676,0.7271099282041171,0.8202672758276758,0.9232498592152133,0.8330685580493749,0.9855358465519026,0.2390417004718803,0.16031534320355484,0.1788069645829222
381.0,0.13732718894009222,0.8456303724928367,1.0,0.1379310344827589,0.0588235294117645,0.6202804746494066,0.6584022038567493,0.8773866533988433,0.7629427792915531,0.75,0.6000000000000001,0.6968517445015866,0.4967632282465134,0.7465828524780586,0.033922848684824224,0.5004977591332639,0.6286607225255593,0.9465735446807804,0.4611339962969773,0.6414904330312186,0.6080306241477319,0.8849395176513205,0.6764415560267378,0.38833825559360435,0.7631773073081478,0.8511680792494795,0.35752444713285836,0.13428774312387637
391.0,0.16474654377880182,0.8760744985673352,1.0,0.2068965517241379,0.0588235294117645,0.6116504854368932,0.699724517906336,0.9066328751788046,0.7411444141689373,0.75,1.0,0.6974315432887466,0.569150368334432,0.934239649635192,0.025533302998870255,0.5033125045876091,0.6113206712934919,0.7946796157430455,0.49152953657780746,0.6273917421953676,0.6030689864787159,0.5196375452658665,0.701410209652471,0.528463790389799,0.7956818318137586,0.8072613514660064,0.14097096361596984,0.11985255087191789
401.0,0.1926267281105991,0.8975644699140402,1.0,0.2068965517241379,0.0588235294117645,0.6116504854368932,0.7052341597796143,0.8401641893152559,0.7484105358764759,0.75,0.6000000000000001,0.6465296152569593,0.5256377670053715,0.5574689814035066,0.03338308553819281,0.47682366576859003,0.5257683396879161,0.1724779465843836,0.49984365003933123,0.5968445787176906,0.5137595084364269,0.3416551564721429,0.02541067366611577,0.16705146317891806,0.00159236073193747,0.0798299071110437,0.10802378954542838,0.10480804183676311
411.0,0.2184331797235024,0.9169054441260747,1.0,0.2413793103448274,0.0588235294117645,0.6159654800431499,0.6804407713498623,0.8242117047080042,0.7520435967302452,0.75,0.8,0.6430039353124046,0.4839126607074584,0.7714879123683956,0.014837219411409475,0.5012001169285519,0.5270877936036749,0.8237401499367,0.4863297648061392,0.5709969788519638,0.5608950662920794,0.3598329333276185,0.6871670418109986,0.8567852937821621,0.7773500981126144,0.8329338837764889,0.11520608939206874,0.1208883098230156
421.0,0.2430875576036866,0.9276504297994268,1.0,0.2758620689655169,0.11764705882352944,0.6159654800431499,0.6666666666666666,0.7604017662789975,0.7484105358764759,1.0,0.8,0.5870117019184781,0.4324920565467854,0.5334489653819176,0.03238639127760755,0.47420455629793273,0.5199309834322721,0.32541010140884674,0.5048094849711985,0.5803961060758644,0.5162403272709349,0.40261482156933176,0.9346206170443299,0.6431748350265465,0.9894902098688025,0.20417084177037506,0.10431528353073642,0.12714307222185575
431.0,0.2576036866359448,0.9337392550143269,1.0,0.3103448275862073,0.11764705882352944,0.6159654800431499,0.5454545454545454,0.7258380496299521,0.7484105358764759,0.75,0.8,0.5838949897854746,0.25395985389761794,0.7283524287691779,0.06297377534048183,0.501410542707012,0.4261025288399709,0.802668043133117,0.5114847103274951,0.48875461564283323,0.5435293344505233,0.5713065083848202,0.5914445267335557,0.3386519692140376,0.6416730705087013,0.9600361295702932,0.15480180249887543,0.19402204885415514
441.0,0.2665898617511522,0.9312320916905443,1.0,0.3448275862068968,0.17647058823529393,0.6245954692556633,0.47933884297520657,0.6620281112009454,0.7556766575840145,1.0,0.8,0.4434693842053155,0.15420983277170663,0.3720765068479695,0.042584807217405006,0.4307611420035189,0.48425623337706203,0.1950705136462605,0.4853861445463742,0.5357502517623364,0.516240327270935,0.3890521445619528,0.75,0.5973398450903231,0.8535533905932737,0.7078576878181567,0.22960735205079386,0.29400958859068793
451.0,0.27211981566820276,0.9204871060171922,1.0,0.3793103448275863,0.17647058823529393,0.6310679611650485,0.4380165289256198,0.6008769202064805,0.7538601271571298,0.75,0.8,0.21477671252272273,0.14952211059607173,0.3291778162158611,0.0379246586417464,0.38534518120566624,0.5544272382779494,0.5405247098733683,0.49343889084960624,0.5568982880161129,0.5187211461054431,0.3191798215897825,0.8160481002201554,0.5496439503660188,0.9188052984193071,0.5468478854334272,0.3683121058517784,0.4930685376079991
461.0,0.2758064516129033,0.9047277936962752,1.0,0.3793103448275863,0.17647058823529393,0.6375404530744336,0.41597796143250687,0.5636544561228932,0.7538601271571298,0.75,0.6000000000000001,0.11101725845499982,0.18221432430471454,0.4109134759210753,0.0239124846502438,0.4496269384237198,0.5820195403061434,0.677916501679543,0.4886508972008692,0.573346760657939,0.5410485156160152,0.3340970997321006,0.8347506594614322,0.5252330535495685,0.9341215710622297,0.49666580930323645,0.5856278384403867,0.5364647024429272
471.0,0.2774193548387096,0.8767908309455588,1.0,0.4137931034482758,0.23529411764705843,0.6483279395900755,0.3911845730027548,0.47325704334846697,0.7574931880108992,1.0,0.8,0.02848995023251577,0.30478860230216126,0.47240950275887933,0.051436730626058726,0.4605514921212746,0.6483667130902832,0.6556051612053759,0.5099164633377897,0.5709969788519638,0.49143213892585474,0.4663191361818697,0.9176306668313574,0.5583223166949705,0.983352613930756,0.25616430346121266,0.6122885041732353,0.34466837436012904
481.0,0.2774193548387096,0.8356017191977079,1.0,0.4827586206896548,0.23529411764705843,0.6504854368932038,0.371900826446281,0.37488338827041484,0.7502270663033606,0.75,1.0,0.0,0.44756908453182725,0.5921776555922241,0.05230263206998988,0.48835527716204946,0.6632820861862887,0.7198419609416766,0.49626808465735334,0.5756965424639141,0.48398968242233065,0.6137263081054571,0.9404826498733831,0.5273724557858424,0.9912851228485339,0.18608907433832866,0.3516699577514872,0.2318699857508827
491.0,0.27903225806451615,0.7854584527220632,1.0,0.4827586206896548,0.23529411764705843,0.6785329018338726,0.3911845730027548,0.30841470240686614,0.7720254314259763,0.75,0.6000000000000001,0.015902251256176336,0.5455473698476165,0.6567898085625293,0.0358686558475267,0.5111963499603809,0.6302109821426282,0.6590402507427278,0.48741099748024913,0.6085934877475664,0.5137595084364269,0.748078419096909,0.08690136920671515,0.07549205639528461,0.01851799014290917,0.269916256954685,0.2900689612025163,0.29942425565872127
501.0,0.2808755760368664,0.7270773638968482,1.0,0.5172413793103452,0.2941176470588234,0.7011866235167206,0.3939393939393939,0.24726351141240127,0.7674841053587647,1.0,0.8,0.015610045200390443,0.6351441239310905,1.0,0.03160112311986314,0.5028638328518021,0.6240240870677743,0.9661552924233934,0.4936398999468879,0.5944947969117154,0.5187211461054431,0.8626883853527482,0.013830849566661974,0.47791575369868067,0.0004719208224702176,0.04348335210400664,0.20028187908071043,0.3133726917215409
511.0,0.284331797235023,0.6572349570200573,1.0,0.5172413793103452,0.2941176470588234,0.7400215749730312,0.4132231404958677,0.1621835935070589,0.7811080835603996,0.75,0.6000000000000001,0.02443725197219737,0.761163509315018,0.733035645413874,0.04506577184845743,0.5075560347541147,0.6509097469740658,0.2935239194045787,0.5027183154147263,0.6085934877475664,0.49639377659487083,0.9915825049716662,0.06855048487958992,0.5438031049089466,0.011549991301869178,0.2139238125694953,0.26123723358353534,0.33355242179779004
521.0,0.28963133640553007,0.579512893982808,1.0,0.5172413793103452,0.2941176470588234,0.7659115426105717,0.4352617079889807,0.10369114994713602,0.7702089009990917,0.75,0.6000000000000001,0.033612421238326584,0.8492739740181388,0.7388984695918988,0.03225335997743401,0.5077350715307867,0.6229269705395126,0.5942774022315787,0.4892651441856044,0.6109432695535415,0.5212019649399511,0.8612781934282032,0.11101725845499993,0.5374856495077248,0.030103288255781513,0.3421059745156511,0.40738034242945526,0.40631518626749696
